graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,3,9,53.7,0.0118,0.0272,0.167,6,7.9,3,7,5,0.68,32.5,13.5,40,4,0.93,42,4,19,8,0.7,33,13,33,12,0.75,34,12,15,13,0.5,24.5,21.5,6,9,0.66,30.5,15.5,11,17,0.27,13.5,32.5,1,2,0,21,25,1,0.76155,0.36104
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,3,9,53.7,0.0118,0.0272,0.167,6,7.9,3,7,5,0.68,32.5,13.5,40,4,0.93,42,4,19,8,0.7,33,13,33,12,0.75,34,12,15,13,0.5,24.5,21.5,6,9,0.66,30.5,15.5,11,17,0.27,13.5,32.5,1,2,0,21,25,5,0.12563,0.00443
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,4,10,25.6,0.012,0.0276,0.222,10,9.2,3,8,4,0.77,37,9,27,17,0.64,29,17,21,6,0.8,36.5,9.5,34,11,0.77,35,11,20,8,0.75,34,12,10,5,0.86,39.5,6.5,23,5,0.82,38,8,1,2,0,21,25,0.5,1.73898,4.03866
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,4,10,25.6,0.012,0.0276,0.222,10,9.2,3,8,4,0.77,37,9,27,17,0.64,29,17,21,6,0.8,36.5,9.5,34,11,0.77,35,11,20,8,0.75,34,12,10,5,0.86,39.5,6.5,23,5,0.82,38,8,1,2,0,21,25,1,0.69744,0.36412
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,4,10,25.6,0.012,0.0276,0.222,10,9.2,3,8,4,0.77,37,9,27,17,0.64,29,17,21,6,0.8,36.5,9.5,34,11,0.77,35,11,20,8,0.75,34,12,10,5,0.86,39.5,6.5,23,5,0.82,38,8,1,2,0,21,25,5,0.11589,0.00443
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,5,6,19.5,0.0114,0.0186,0.133,2,8.8,3,4,8,0.27,15.5,30.5,21,23,0.5,23,23,16,11,0.57,26.5,19.5,16,29,0.34,16,30,10,18,0.34,17,29,3,12,0.25,16.5,29.5,20,8,0.68,31.5,14.5,1,2,0,21,25,0.5,2.69126,22.69931
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,5,6,19.5,0.0114,0.0186,0.133,2,8.8,3,4,8,0.27,15.5,30.5,21,23,0.5,23,23,16,11,0.57,26.5,19.5,16,29,0.34,16,30,10,18,0.34,17,29,3,12,0.25,16.5,29.5,20,8,0.68,31.5,14.5,1,2,0,21,25,1,1.03814,2.20189
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,5,6,19.5,0.0114,0.0186,0.133,2,8.8,3,4,8,0.27,15.5,30.5,21,23,0.5,23,23,16,11,0.57,26.5,19.5,16,29,0.34,16,30,10,18,0.34,17,29,3,12,0.25,16.5,29.5,20,8,0.68,31.5,14.5,1,2,0,21,25,5,0.1427,0.01848
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,6,8,33.1,0.0116,0.0237,0.107,3,8.5,3,6,6,0.52,27,19,33,11,0.77,35,11,18,9,0.64,30,16,29,16,0.66,30,16,8,20,0.27,13.5,32.5,4,11,0.48,24,22,17,11,0.55,26,20,1,2,0,21,25,0.5,2.222,9.72235
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,6,8,33.1,0.0116,0.0237,0.107,3,8.5,3,6,6,0.52,27,19,33,11,0.77,35,11,18,9,0.64,30,16,29,16,0.66,30,16,8,20,0.27,13.5,32.5,4,11,0.48,24,22,17,11,0.55,26,20,1,2,0,21,25,1,0.86801,1.72165
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,6,8,33.1,0.0116,0.0237,0.107,3,8.5,3,6,6,0.52,27,19,33,11,0.77,35,11,18,9,0.64,30,16,29,16,0.66,30,16,8,20,0.27,13.5,32.5,4,11,0.48,24,22,17,11,0.55,26,20,1,2,0,21,25,5,0.13411,0.03376
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,7,12,52.6,0.0122,0.0333,0.167,11,7.8,3,10,2,0.95,43.5,2.5,39,5,0.91,41,5,22,5,0.84,38.5,7.5,42,3,0.95,43,3,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,10,18,0.23,11.5,34.5,1,2,0,21,25,0.5,1.78102,6.25927
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,7,12,52.6,0.0122,0.0333,0.167,11,7.8,3,10,2,0.95,43.5,2.5,39,5,0.91,41,5,22,5,0.84,38.5,7.5,42,3,0.95,43,3,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,10,18,0.23,11.5,34.5,1,2,0,21,25,1,0.70845,0.49324
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,7,12,52.6,0.0122,0.0333,0.167,11,7.8,3,10,2,0.95,43.5,2.5,39,5,0.91,41,5,22,5,0.84,38.5,7.5,42,3,0.95,43,3,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,10,18,0.23,11.5,34.5,1,2,0,21,25,5,0.11886,0.03463
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,8,6,10.8,0.0104,0.018,0.0667,1,9.2,3,4,8,0.27,15.5,30.5,13,31,0.3,14,32,8,19,0.3,14,32,14,31,0.3,14,32,4,24,0.11,6,40,2,13,0.05,7,39,23,5,0.82,38,8,1,2,0,21,25,0.5,2.7386,23.2765
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,8,6,10.8,0.0104,0.018,0.0667,1,9.2,3,4,8,0.27,15.5,30.5,13,31,0.3,14,32,8,19,0.3,14,32,14,31,0.3,14,32,4,24,0.11,6,40,2,13,0.05,7,39,23,5,0.82,38,8,1,2,0,21,25,1,1.3076,20.17091
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,8,6,10.8,0.0104,0.018,0.0667,1,9.2,3,4,8,0.27,15.5,30.5,13,31,0.3,14,32,8,19,0.3,14,32,14,31,0.3,14,32,4,24,0.11,6,40,2,13,0.05,7,39,23,5,0.82,38,8,1,2,0,21,25,5,0.1436,0.03119
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,9,12,56.1,0.0123,0.0335,0.167,11,8.2,3,10,2,0.95,43.5,2.5,41,3,0.95,43,3,23,4,0.89,41,5,43,2,0.98,44,2,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,14,14,0.39,19.5,26.5,1,2,0,21,25,0.5,1.63268,3.31533
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,9,12,56.1,0.0123,0.0335,0.167,11,8.2,3,10,2,0.95,43.5,2.5,41,3,0.95,43,3,23,4,0.89,41,5,43,2,0.98,44,2,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,14,14,0.39,19.5,26.5,1,2,0,21,25,1,0.63356,0.39373
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,9,12,56.1,0.0123,0.0335,0.167,11,8.2,3,10,2,0.95,43.5,2.5,41,3,0.95,43,3,23,4,0.89,41,5,43,2,0.98,44,2,15,13,0.5,24.5,21.5,11,4,0.91,41.5,4.5,14,14,0.39,19.5,26.5,1,2,0,21,25,5,0.11011,0.00376
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,10,7,20.3,0.011,0.0209,0.0476,1,8.1,3,5,7,0.41,21,25,22,22,0.52,24,22,13,14,0.48,22,24,20,25,0.43,20.5,25.5,3,25,0.07,4.5,41.5,2,13,0.05,7,39,13,15,0.36,17,29,1,2,0,21,25,0.5,2.47917,16.84455
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,10,7,20.3,0.011,0.0209,0.0476,1,8.1,3,5,7,0.41,21,25,22,22,0.52,24,22,13,14,0.48,22,24,20,25,0.43,20.5,25.5,3,25,0.07,4.5,41.5,2,13,0.05,7,39,13,15,0.36,17,29,1,2,0,21,25,1,0.81967,0.46176
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,10,7,20.3,0.011,0.0209,0.0476,1,8.1,3,5,7,0.41,21,25,22,22,0.52,24,22,13,14,0.48,22,24,20,25,0.43,20.5,25.5,3,25,0.07,4.5,41.5,2,13,0.05,7,39,13,15,0.36,17,29,1,2,0,21,25,5,0.1363,0.00902
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,11,6,21.5,0.0101,0.02,0.133,2,6.5,3,4,8,0.27,15.5,30.5,23,21,0.55,25,21,5,22,0.09,7.5,38.5,18,27,0.39,18,28,10,18,0.34,17,29,3,12,0.25,16.5,29.5,3,25,0.05,3,43,1,2,0,21,25,0.5,3.01575,24.46248
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,11,6,21.5,0.0101,0.02,0.133,2,6.5,3,4,8,0.27,15.5,30.5,23,21,0.55,25,21,5,22,0.09,7.5,38.5,18,27,0.39,18,28,10,18,0.34,17,29,3,12,0.25,16.5,29.5,3,25,0.05,3,43,1,2,0,21,25,1,1.16775,3.75388
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,11,6,21.5,0.0101,0.02,0.133,2,6.5,3,4,8,0.27,15.5,30.5,23,21,0.55,25,21,5,22,0.09,7.5,38.5,18,27,0.39,18,28,10,18,0.34,17,29,3,12,0.25,16.5,29.5,3,25,0.05,3,43,1,2,0,21,25,5,0.14875,0.00581
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,12,9,30.5,0.0119,0.026,0.0833,3,7.6,3,7,5,0.68,32.5,13.5,32,12,0.75,34,12,20,7,0.77,35,11,32,13,0.73,33,13,6,22,0.16,8,38,4,11,0.48,24,22,8,20,0.18,9,37,1,2,0,21,25,0.5,1.98633,5.82965
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,12,9,30.5,0.0119,0.026,0.0833,3,7.6,3,7,5,0.68,32.5,13.5,32,12,0.75,34,12,20,7,0.77,35,11,32,13,0.73,33,13,6,22,0.16,8,38,4,11,0.48,24,22,8,20,0.18,9,37,1,2,0,21,25,1,0.78432,0.61362
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,12,9,30.5,0.0119,0.026,0.0833,3,7.6,3,7,5,0.68,32.5,13.5,32,12,0.75,34,12,20,7,0.77,35,11,32,13,0.73,33,13,6,22,0.16,8,38,4,11,0.48,24,22,8,20,0.18,9,37,1,2,0,21,25,5,0.12158,0.00462
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,13,7,7.3,0.0105,0.0204,0.333,7,9.3,3,5,7,0.41,21,25,5,39,0.11,6,40,9,18,0.32,16,30,19,26,0.41,19,27,25,3,0.89,41.5,4.5,7,8,0.7,33,13,24,4,0.89,40,6,1,2,0,21,25,0.5,2.33313,13.37132
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,13,7,7.3,0.0105,0.0204,0.333,7,9.3,3,5,7,0.41,21,25,5,39,0.11,6,40,9,18,0.32,16,30,19,26,0.41,19,27,25,3,0.89,41.5,4.5,7,8,0.7,33,13,24,4,0.89,40,6,1,2,0,21,25,1,0.83868,0.95744
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,13,7,7.3,0.0105,0.0204,0.333,7,9.3,3,5,7,0.41,21,25,5,39,0.11,6,40,9,18,0.32,16,30,19,26,0.41,19,27,25,3,0.89,41.5,4.5,7,8,0.7,33,13,24,4,0.89,40,6,1,2,0,21,25,5,0.13201,0.00555
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,14,9,26.7,0.0115,0.0254,0.139,5,8.7,3,7,5,0.68,32.5,13.5,29,15,0.68,31,15,17,10,0.61,28,18,31,14,0.7,32,14,11,17,0.41,19,27,5,10,0.59,28,18,19,9,0.64,29.5,16.5,1,2,0,21,25,0.5,1.92041,8.5736
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,14,9,26.7,0.0115,0.0254,0.139,5,8.7,3,7,5,0.68,32.5,13.5,29,15,0.68,31,15,17,10,0.61,28,18,31,14,0.7,32,14,11,17,0.41,19,27,5,10,0.59,28,18,19,9,0.64,29.5,16.5,1,2,0,21,25,1,0.76622,0.64076
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,14,9,26.7,0.0115,0.0254,0.139,5,8.7,3,7,5,0.68,32.5,13.5,29,15,0.68,31,15,17,10,0.61,28,18,31,14,0.7,32,14,11,17,0.41,19,27,5,10,0.59,28,18,19,9,0.64,29.5,16.5,1,2,0,21,25,5,0.1241,0.01704
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,15,11,60.1,0.0128,0.0309,0.109,6,8.5,3,9,3,0.89,41,5,42,2,0.98,44,2,25,2,0.98,44,2,40,5,0.91,41,5,9,19,0.32,15,31,6,9,0.66,30.5,15.5,17,11,0.55,26,20,1,2,0,21,25,0.5,1.77665,6.83874
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,15,11,60.1,0.0128,0.0309,0.109,6,8.5,3,9,3,0.89,41,5,42,2,0.98,44,2,25,2,0.98,44,2,40,5,0.91,41,5,9,19,0.32,15,31,6,9,0.66,30.5,15.5,17,11,0.55,26,20,1,2,0,21,25,1,0.7034,0.34718
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,15,11,60.1,0.0128,0.0309,0.109,6,8.5,3,9,3,0.89,41,5,42,2,0.98,44,2,25,2,0.98,44,2,40,5,0.91,41,5,9,19,0.32,15,31,6,9,0.66,30.5,15.5,17,11,0.55,26,20,1,2,0,21,25,5,0.11351,0.00737
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,16,8,9.8,0.0111,0.0226,0.357,10,9.6,3,6,6,0.52,27,19,11,33,0.25,12,34,14,13,0.5,23,23,23,22,0.52,24,22,26,2,0.98,44,2,10,5,0.86,39.5,6.5,25,3,0.91,41.5,4.5,1,2,0,21,25,0.5,2.29388,17.30806
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,16,8,9.8,0.0111,0.0226,0.357,10,9.6,3,6,6,0.52,27,19,11,33,0.25,12,34,14,13,0.5,23,23,23,22,0.52,24,22,26,2,0.98,44,2,10,5,0.86,39.5,6.5,25,3,0.91,41.5,4.5,1,2,0,21,25,1,0.93705,3.17466
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,16,8,9.8,0.0111,0.0226,0.357,10,9.6,3,6,6,0.52,27,19,11,33,0.25,12,34,14,13,0.5,23,23,23,22,0.52,24,22,26,2,0.98,44,2,10,5,0.86,39.5,6.5,25,3,0.91,41.5,4.5,1,2,0,21,25,5,0.12367,0.00428
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,17,7,28.9,0.0108,0.0219,0.0476,1,7,3,5,7,0.41,21,25,31,13,0.73,33,13,11,16,0.41,19,27,22,23,0.5,23,23,3,25,0.07,4.5,41.5,2,13,0.05,7,39,4,24,0.07,4.5,41.5,1,2,0,21,25,0.5,2.61002,15.67244
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,17,7,28.9,0.0108,0.0219,0.0476,1,7,3,5,7,0.41,21,25,31,13,0.73,33,13,11,16,0.41,19,27,22,23,0.5,23,23,3,25,0.07,4.5,41.5,2,13,0.05,7,39,4,24,0.07,4.5,41.5,1,2,0,21,25,1,0.94972,1.43273
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,17,7,28.9,0.0108,0.0219,0.0476,1,7,3,5,7,0.41,21,25,31,13,0.73,33,13,11,16,0.41,19,27,22,23,0.5,23,23,3,25,0.07,4.5,41.5,2,13,0.05,7,39,4,24,0.07,4.5,41.5,1,2,0,21,25,5,0.14133,0.00645
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,18,10,45.5,0.012,0.0287,0.178,8,8.2,3,8,4,0.77,37,9,37,7,0.86,39,7,21,6,0.8,36.5,9.5,38,7,0.86,39,7,16,12,0.59,27,19,8,7,0.77,35,11,14,14,0.39,19.5,26.5,1,2,0,21,25,0.5,1.87654,3.99986
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,18,10,45.5,0.012,0.0287,0.178,8,8.2,3,8,4,0.77,37,9,37,7,0.86,39,7,21,6,0.8,36.5,9.5,38,7,0.86,39,7,16,12,0.59,27,19,8,7,0.77,35,11,14,14,0.39,19.5,26.5,1,2,0,21,25,1,0.75165,0.53892
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,18,10,45.5,0.012,0.0287,0.178,8,8.2,3,8,4,0.77,37,9,37,7,0.86,39,7,21,6,0.8,36.5,9.5,38,7,0.86,39,7,16,12,0.59,27,19,8,7,0.77,35,11,14,14,0.39,19.5,26.5,1,2,0,21,25,5,0.12205,0.01964
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,19,7,26.3,0.0109,0.0215,0,0,7.1,3,5,7,0.41,21,25,28,16,0.66,30,16,12,15,0.43,20.5,25.5,21,24,0.48,22,24,1,27,0,1.5,44.5,1,14,0,1.5,44.5,5,23,0.11,6,40,1,2,0,21,25,0.5,2.65514,18.98104
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,19,7,26.3,0.0109,0.0215,0,0,7.1,3,5,7,0.41,21,25,28,16,0.66,30,16,12,15,0.43,20.5,25.5,21,24,0.48,22,24,1,27,0,1.5,44.5,1,14,0,1.5,44.5,5,23,0.11,6,40,1,2,0,21,25,1,0.86722,0.57373
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,19,7,26.3,0.0109,0.0215,0,0,7.1,3,5,7,0.41,21,25,28,16,0.66,30,16,12,15,0.43,20.5,25.5,21,24,0.48,22,24,1,27,0,1.5,44.5,1,14,0,1.5,44.5,5,23,0.11,6,40,1,2,0,21,25,5,0.13525,0.00543
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,20,11,45.9,0.0123,0.031,0.164,9,7.8,3,9,3,0.89,41,5,38,6,0.89,40,6,23,4,0.89,41,5,41,4,0.93,42,4,14,14,0.48,22,24,9,6,0.8,37,9,10,18,0.23,11.5,34.5,1,2,0,21,25,0.5,1.98601,13.20848
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,20,11,45.9,0.0123,0.031,0.164,9,7.8,3,9,3,0.89,41,5,38,6,0.89,40,6,23,4,0.89,41,5,41,4,0.93,42,4,14,14,0.48,22,24,9,6,0.8,37,9,10,18,0.23,11.5,34.5,1,2,0,21,25,1,0.69571,0.30651
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,20,11,45.9,0.0123,0.031,0.164,9,7.8,3,9,3,0.89,41,5,38,6,0.89,40,6,23,4,0.89,41,5,41,4,0.93,42,4,14,14,0.48,22,24,9,6,0.8,37,9,10,18,0.23,11.5,34.5,1,2,0,21,25,5,0.11387,0.00419
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,21,10,33.4,0.0116,0.0285,0.156,7,7.7,3,8,4,0.77,37,9,34,10,0.8,36,10,18,9,0.64,30,16,37,8,0.84,38,8,13,15,0.45,21,25,7,8,0.7,33,13,9,19,0.2,10,36,1,2,0,21,25,0.5,2.03514,12.52838
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,21,10,33.4,0.0116,0.0285,0.156,7,7.7,3,8,4,0.77,37,9,34,10,0.8,36,10,18,9,0.64,30,16,37,8,0.84,38,8,13,15,0.45,21,25,7,8,0.7,33,13,9,19,0.2,10,36,1,2,0,21,25,1,0.71658,0.46474
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,21,10,33.4,0.0116,0.0285,0.156,7,7.7,3,8,4,0.77,37,9,34,10,0.8,36,10,18,9,0.64,30,16,37,8,0.84,38,8,13,15,0.45,21,25,7,8,0.7,33,13,9,19,0.2,10,36,1,2,0,21,25,5,0.11906,0.00527
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,22,5,9.4,0.0106,0.0158,0.1,1,9,3,3,9,0.09,8.5,37.5,9,35,0.2,10,36,10,17,0.39,18,28,7,38,0.14,7,39,7,21,0.18,10.5,35.5,2,13,0.05,7,39,21,7,0.73,33.5,12.5,1,2,0,21,25,0.5,3.5527,47.55282
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,22,5,9.4,0.0106,0.0158,0.1,1,9,3,3,9,0.09,8.5,37.5,9,35,0.2,10,36,10,17,0.39,18,28,7,38,0.14,7,39,7,21,0.18,10.5,35.5,2,13,0.05,7,39,21,7,0.73,33.5,12.5,1,2,0,21,25,1,1.52112,28.73482
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,22,5,9.4,0.0106,0.0158,0.1,1,9,3,3,9,0.09,8.5,37.5,9,35,0.2,10,36,10,17,0.39,18,28,7,38,0.14,7,39,7,21,0.18,10.5,35.5,2,13,0.05,7,39,21,7,0.73,33.5,12.5,1,2,0,21,25,5,0.1519,0.00962
erdosrenyi45,erdosrenyi,,45,169,,,,,,,,,,,,,,23,9,16.7,0.0118,0.0248,0.25,9,10.2,3,7,5,0.68,32.5,13.5,16,28,0.36,17,29,19,8,0.7,33,13,30,15,0.68,31,15,22,6,0.8,36.5,9.5,9,6,0.8,37,9,27,1,1,45,1,1,2,0,21,25,0.5,2.41193,121.4031
