graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,9,9,35.5,0.0139,0.0344,0.194,7,7,3,7,3,0.78,31.5,7.5,30,6,0.84,32,7,16,7,0.68,27.5,11.5,29,6,0.86,33,6,11,10,0.51,20.5,18.5,7,4,0.78,31.5,7.5,9,14,0.24,11.5,27.5,1,1,0,19.5,19.5,0.5,2.45344,13.53019
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,9,9,35.5,0.0139,0.0344,0.194,7,7,3,7,3,0.78,31.5,7.5,30,6,0.84,32,7,16,7,0.68,27.5,11.5,29,6,0.86,33,6,11,10,0.51,20.5,18.5,7,4,0.78,31.5,7.5,9,14,0.24,11.5,27.5,1,1,0,19.5,19.5,1,0.8978,1.63454
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,9,9,35.5,0.0139,0.0344,0.194,7,7,3,7,3,0.78,31.5,7.5,30,6,0.84,32,7,16,7,0.68,27.5,11.5,29,6,0.86,33,6,11,10,0.51,20.5,18.5,7,4,0.78,31.5,7.5,9,14,0.24,11.5,27.5,1,1,0,19.5,19.5,5,0.1327,0.00656
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,10,3,4.3,0.0108,0.0146,0,0,5.3,3,1,9,0,1.5,37.5,4,32,0.08,4,35,1,22,0,1,38,2,33,0.03,2,37,1,20,0,3,36,1,10,0,3,36,1,22,0,1,38,1,1,0,19.5,19.5,0.5,4.49423,46.44358
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,10,3,4.3,0.0108,0.0146,0,0,5.3,3,1,9,0,1.5,37.5,4,32,0.08,4,35,1,22,0,1,38,2,33,0.03,2,37,1,20,0,3,36,1,10,0,3,36,1,22,0,1,38,1,1,0,19.5,19.5,1,2.00219,16.67106
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,10,3,4.3,0.0108,0.0146,0,0,5.3,3,1,9,0,1.5,37.5,4,32,0.08,4,35,1,22,0,1,38,2,33,0.03,2,37,1,20,0,3,36,1,10,0,3,36,1,22,0,1,38,1,1,0,19.5,19.5,5,0.3478,4.53872
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,11,8,24.3,0.0139,0.0305,0.25,7,7.8,3,6,4,0.65,27,12,25,11,0.7,27,12,16,7,0.68,27.5,11.5,25,10,0.73,28,11,14,7,0.76,29.5,9.5,7,4,0.78,31.5,7.5,15,8,0.65,26,13,1,1,0,19.5,19.5,0.5,2.63852,24.64548
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,11,8,24.3,0.0139,0.0305,0.25,7,7.8,3,6,4,0.65,27,12,25,11,0.7,27,12,16,7,0.68,27.5,11.5,25,10,0.73,28,11,14,7,0.76,29.5,9.5,7,4,0.78,31.5,7.5,15,8,0.65,26,13,1,1,0,19.5,19.5,1,0.95366,3.35054
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,11,8,24.3,0.0139,0.0305,0.25,7,7.8,3,6,4,0.65,27,12,25,11,0.7,27,12,16,7,0.68,27.5,11.5,25,10,0.73,28,11,14,7,0.76,29.5,9.5,7,4,0.78,31.5,7.5,15,8,0.65,26,13,1,1,0,19.5,19.5,5,0.13934,0.00706
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,12,7,12.5,0.0128,0.0272,0.286,6,7.3,3,5,5,0.59,23.5,15.5,14,22,0.35,14,25,11,12,0.38,15,24,20,15,0.59,23,16,16,5,0.84,32.5,6.5,6,5,0.68,27.5,11.5,12,11,0.49,19,20,1,1,0,19.5,19.5,0.5,2.62599,12.69031
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,12,7,12.5,0.0128,0.0272,0.286,6,7.3,3,5,5,0.59,23.5,15.5,14,22,0.35,14,25,11,12,0.38,15,24,20,15,0.59,23,16,16,5,0.84,32.5,6.5,6,5,0.68,27.5,11.5,12,11,0.49,19,20,1,1,0,19.5,19.5,1,0.93498,0.80663
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,12,7,12.5,0.0128,0.0272,0.286,6,7.3,3,5,5,0.59,23.5,15.5,14,22,0.35,14,25,11,12,0.38,15,24,20,15,0.59,23,16,16,5,0.84,32.5,6.5,6,5,0.68,27.5,11.5,12,11,0.49,19,20,1,1,0,19.5,19.5,5,0.14499,0.00682
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,13,8,29,0.0139,0.0312,0.0714,2,6.1,3,6,4,0.65,27,12,28,8,0.78,30,9,16,7,0.68,27.5,11.5,26,9,0.76,29,10,3,18,0.24,10,29,3,8,0.32,14.5,24.5,2,21,0.03,2,37,1,1,0,19.5,19.5,0.5,2.493,11.4921
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,13,8,29,0.0139,0.0312,0.0714,2,6.1,3,6,4,0.65,27,12,28,8,0.78,30,9,16,7,0.68,27.5,11.5,26,9,0.76,29,10,3,18,0.24,10,29,3,8,0.32,14.5,24.5,2,21,0.03,2,37,1,1,0,19.5,19.5,1,0.91448,0.9902
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,13,8,29,0.0139,0.0312,0.0714,2,6.1,3,6,4,0.65,27,12,28,8,0.78,30,9,16,7,0.68,27.5,11.5,26,9,0.76,29,10,3,18,0.24,10,29,3,8,0.32,14.5,24.5,2,21,0.03,2,37,1,1,0,19.5,19.5,5,0.14235,0.01045
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,14,11,48.5,0.0154,0.0405,0.145,8,7.6,3,9,1,0.97,37.5,1.5,34,2,0.97,37,2,22,1,0.97,37.5,1.5,33,2,0.97,37,2,8,13,0.43,17,22,8,3,0.89,34,5,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,0.5,1.99051,9.47211
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,14,11,48.5,0.0154,0.0405,0.145,8,7.6,3,9,1,0.97,37.5,1.5,34,2,0.97,37,2,22,1,0.97,37.5,1.5,33,2,0.97,37,2,8,13,0.43,17,22,8,3,0.89,34,5,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,1,0.72682,0.32188
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,14,11,48.5,0.0154,0.0405,0.145,8,7.6,3,9,1,0.97,37.5,1.5,34,2,0.97,37,2,22,1,0.97,37.5,1.5,33,2,0.97,37,2,8,13,0.43,17,22,8,3,0.89,34,5,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,5,0.12916,0.00948
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,15,4,5.5,0.0112,0.0177,0.167,1,6.5,3,2,8,0.05,4.5,34.5,5,31,0.11,5,34,2,21,0.03,2,37,5,30,0.14,6,33,10,11,0.49,19,20,2,9,0.14,9,30,5,18,0.11,5,34,1,1,0,19.5,19.5,0.5,4.64535,58.02755
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,15,4,5.5,0.0112,0.0177,0.167,1,6.5,3,2,8,0.05,4.5,34.5,5,31,0.11,5,34,2,21,0.03,2,37,5,30,0.14,6,33,10,11,0.49,19,20,2,9,0.14,9,30,5,18,0.11,5,34,1,1,0,19.5,19.5,1,1.66025,12.05813
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,15,4,5.5,0.0112,0.0177,0.167,1,6.5,3,2,8,0.05,4.5,34.5,5,31,0.11,5,34,2,21,0.03,2,37,5,30,0.14,6,33,10,11,0.49,19,20,2,9,0.14,9,30,5,18,0.11,5,34,1,1,0,19.5,19.5,5,0.20509,0.16181
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,16,5,10.4,0.0125,0.021,0.3,3,7.6,3,3,7,0.16,9.5,29.5,12,24,0.3,12,27,9,14,0.32,13,26,9,26,0.24,10.5,28.5,17,4,0.89,34.5,4.5,4,7,0.43,19,20,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,0.5,3.80728,41.83371
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,16,5,10.4,0.0125,0.021,0.3,3,7.6,3,3,7,0.16,9.5,29.5,12,24,0.3,12,27,9,14,0.32,13,26,9,26,0.24,10.5,28.5,17,4,0.89,34.5,4.5,4,7,0.43,19,20,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,1,1.34638,8.15405
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,16,5,10.4,0.0125,0.021,0.3,3,7.6,3,3,7,0.16,9.5,29.5,12,24,0.3,12,27,9,14,0.32,13,26,9,26,0.24,10.5,28.5,17,4,0.89,34.5,4.5,4,7,0.43,19,20,13,10,0.51,21.5,17.5,1,1,0,19.5,19.5,5,0.16581,0.00951
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,17,9,25.9,0.0147,0.0333,0.25,9,8.4,3,7,3,0.78,31.5,7.5,27,9,0.76,29,10,20,3,0.86,34,5,27,8,0.78,30,9,14,7,0.76,29.5,9.5,9,2,0.92,36,3,20,3,0.92,35,4,1,1,0,19.5,19.5,0.5,2.29449,22.35978
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,17,9,25.9,0.0147,0.0333,0.25,9,8.4,3,7,3,0.78,31.5,7.5,27,9,0.76,29,10,20,3,0.86,34,5,27,8,0.78,30,9,14,7,0.76,29.5,9.5,9,2,0.92,36,3,20,3,0.92,35,4,1,1,0,19.5,19.5,1,0.82152,1.86155
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,17,9,25.9,0.0147,0.0333,0.25,9,8.4,3,7,3,0.78,31.5,7.5,27,9,0.76,29,10,20,3,0.86,34,5,27,8,0.78,30,9,14,7,0.76,29.5,9.5,9,2,0.92,36,3,20,3,0.92,35,4,1,1,0,19.5,19.5,5,0.1324,0.00672
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,18,9,40,0.0145,0.0342,0.111,4,7.1,3,7,3,0.78,31.5,7.5,32,4,0.89,34.5,4.5,19,4,0.84,32,7,28,7,0.81,31.5,7.5,5,16,0.32,13,26,5,6,0.57,23.5,15.5,10,13,0.35,14.5,24.5,1,1,0,19.5,19.5,0.5,2.3606,15.90261
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,18,9,40,0.0145,0.0342,0.111,4,7.1,3,7,3,0.78,31.5,7.5,32,4,0.89,34.5,4.5,19,4,0.84,32,7,28,7,0.81,31.5,7.5,5,16,0.32,13,26,5,6,0.57,23.5,15.5,10,13,0.35,14.5,24.5,1,1,0,19.5,19.5,1,0.89276,1.90552
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,18,9,40,0.0145,0.0342,0.111,4,7.1,3,7,3,0.78,31.5,7.5,32,4,0.89,34.5,4.5,19,4,0.84,32,7,28,7,0.81,31.5,7.5,5,16,0.32,13,26,5,6,0.57,23.5,15.5,10,13,0.35,14.5,24.5,1,1,0,19.5,19.5,5,0.13458,0.00526
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,19,10,40,0.0149,0.0369,0.2,9,8,3,8,2,0.89,35,4,32,4,0.89,34.5,4.5,21,2,0.95,36,3,30,5,0.89,34,5,12,9,0.57,24.5,14.5,9,2,0.92,36,3,16,7,0.73,28.5,10.5,1,1,0,19.5,19.5,0.5,2.14591,17.28322
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,19,10,40,0.0149,0.0369,0.2,9,8,3,8,2,0.89,35,4,32,4,0.89,34.5,4.5,21,2,0.95,36,3,30,5,0.89,34,5,12,9,0.57,24.5,14.5,9,2,0.92,36,3,16,7,0.73,28.5,10.5,1,1,0,19.5,19.5,1,0.74605,1.63339
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,19,10,40,0.0149,0.0369,0.2,9,8,3,8,2,0.89,35,4,32,4,0.89,34.5,4.5,21,2,0.95,36,3,30,5,0.89,34,5,12,9,0.57,24.5,14.5,9,2,0.92,36,3,16,7,0.73,28.5,10.5,1,1,0,19.5,19.5,5,0.13403,0.0159
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,20,5,9.2,0.012,0.0208,0.1,1,6.6,3,3,7,0.16,9.5,29.5,10,26,0.24,10,29,6,17,0.14,6,33,8,27,0.22,9,30,4,17,0.27,11.5,27.5,2,9,0.14,9,30,6,17,0.14,6,33,1,1,0,19.5,19.5,0.5,4.8484,95.65088
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,20,5,9.2,0.012,0.0208,0.1,1,6.6,3,3,7,0.16,9.5,29.5,10,26,0.24,10,29,6,17,0.14,6,33,8,27,0.22,9,30,4,17,0.27,11.5,27.5,2,9,0.14,9,30,6,17,0.14,6,33,1,1,0,19.5,19.5,1,1.39912,7.65675
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,20,5,9.2,0.012,0.0208,0.1,1,6.6,3,3,7,0.16,9.5,29.5,10,26,0.24,10,29,6,17,0.14,6,33,8,27,0.22,9,30,4,17,0.27,11.5,27.5,2,9,0.14,9,30,6,17,0.14,6,33,1,1,0,19.5,19.5,5,0.17002,0.01524
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,21,5,6.6,0.0123,0.0205,0.2,2,7.8,3,3,7,0.16,9.5,29.5,8,28,0.19,8,31,8,15,0.22,10.5,28.5,7,28,0.19,8,31,12,9,0.57,24.5,14.5,3,8,0.32,14.5,24.5,15,8,0.65,26,13,1,1,0,19.5,19.5,0.5,4.37395,65.16772
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,21,5,6.6,0.0123,0.0205,0.2,2,7.8,3,3,7,0.16,9.5,29.5,8,28,0.19,8,31,8,15,0.22,10.5,28.5,7,28,0.19,8,31,12,9,0.57,24.5,14.5,3,8,0.32,14.5,24.5,15,8,0.65,26,13,1,1,0,19.5,19.5,1,1.64784,18.3488
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,21,5,6.6,0.0123,0.0205,0.2,2,7.8,3,3,7,0.16,9.5,29.5,8,28,0.19,8,31,8,15,0.22,10.5,28.5,7,28,0.19,8,31,12,9,0.57,24.5,14.5,3,8,0.32,14.5,24.5,15,8,0.65,26,13,1,1,0,19.5,19.5,5,0.20756,0.33063
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,22,6,15.9,0.0132,0.0237,0.267,4,8,3,4,6,0.32,17.5,21.5,17,19,0.43,17.5,21.5,13,10,0.51,21.5,17.5,13,22,0.38,15.5,23.5,15,6,0.81,31,8,5,6,0.57,23.5,15.5,16,7,0.73,28.5,10.5,1,1,0,19.5,19.5,0.5,3.67179,73.40475
erdosrenyi38,erdosrenyi,,38,127,,,,,,,,,,,,,,22,6,15.9,0.0132,0.0237,0.267,4,8,3,4,6,0.32,17.5,21.5,17,19,0.43,17.5,21.5,13,10,0.51,21.5,17.5,13,22,0.38,15.5,23.5,15,6,0.81,31,8,5,6,0.57,23.5,15.5,16,7,0.73,28.5,10.5,1,1,0,19.5,19.5,1,1.13788,5.1501
