graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,6,8,24.1,0.00855,0.0166,0.107,3,9.5,3,6,7,0.36,25,33,24,32,0.43,25,33,15,16,0.45,26.5,31.5,19,30,0.43,25,33,13,21,0.39,23.5,34.5,4,11,0.36,23,35,13,12,0.54,33,25,1,1,0,29,29,1,0.78095,0.83126
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,6,8,24.1,0.00855,0.0166,0.107,3,9.5,3,6,7,0.36,25,33,24,32,0.43,25,33,15,16,0.45,26.5,31.5,19,30,0.43,25,33,13,21,0.39,23.5,34.5,4,11,0.36,23,35,13,12,0.54,33,25,1,1,0,29,29,5,0.12517,0.01134
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,7,10,44.5,0.00901,0.0204,0.0889,4,8.6,3,8,5,0.66,41,17,44,12,0.8,46,12,21,10,0.64,38.5,19.5,34,15,0.73,42,16,9,25,0.27,16.5,41.5,5,10,0.45,28.5,29.5,6,19,0.14,10,48,1,1,0,29,29,0.5,1.9464,18.73753
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,7,10,44.5,0.00901,0.0204,0.0889,4,8.6,3,8,5,0.66,41,17,44,12,0.8,46,12,21,10,0.64,38.5,19.5,34,15,0.73,42,16,9,25,0.27,16.5,41.5,5,10,0.45,28.5,29.5,6,19,0.14,10,48,1,1,0,29,29,1,0.68883,0.21541
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,7,10,44.5,0.00901,0.0204,0.0889,4,8.6,3,8,5,0.66,41,17,44,12,0.8,46,12,21,10,0.64,38.5,19.5,34,15,0.73,42,16,9,25,0.27,16.5,41.5,5,10,0.45,28.5,29.5,6,19,0.14,10,48,1,1,0,29,29,5,0.11455,0.00418
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,8,8,24.5,0.00833,0.0168,0.0714,2,8.2,3,6,7,0.36,25,33,25,31,0.45,26,32,12,19,0.29,17.5,40.5,21,28,0.46,27,31,6,28,0.18,12,46,3,12,0.18,15.5,42.5,4,21,0.05,5,53,1,1,0,29,29,0.5,2.17016,14.68019
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,8,8,24.5,0.00833,0.0168,0.0714,2,8.2,3,6,7,0.36,25,33,25,31,0.45,26,32,12,19,0.29,17.5,40.5,21,28,0.46,27,31,6,28,0.18,12,46,3,12,0.18,15.5,42.5,4,21,0.05,5,53,1,1,0,29,29,1,0.78764,1.55454
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,8,8,24.5,0.00833,0.0168,0.0714,2,8.2,3,6,7,0.36,25,33,25,31,0.45,26,32,12,19,0.29,17.5,40.5,21,28,0.46,27,31,6,28,0.18,12,46,3,12,0.18,15.5,42.5,4,21,0.05,5,53,1,1,0,29,29,5,0.12445,0.00532
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,9,6,12.1,0.00826,0.0131,0.133,2,10.2,3,4,9,0.14,11.5,46.5,13,43,0.21,13,45,11,20,0.27,16,42,9,40,0.18,12,46,18,16,0.55,32.5,25.5,3,12,0.18,15.5,42.5,19,6,0.86,50,8,1,1,0,29,29,0.5,2.70539,66.72864
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,9,6,12.1,0.00826,0.0131,0.133,2,10.2,3,4,9,0.14,11.5,46.5,13,43,0.21,13,45,11,20,0.27,16,42,9,40,0.18,12,46,18,16,0.55,32.5,25.5,3,12,0.18,15.5,42.5,19,6,0.86,50,8,1,1,0,29,29,1,1.15236,10.77619
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,9,6,12.1,0.00826,0.0131,0.133,2,10.2,3,4,9,0.14,11.5,46.5,13,43,0.21,13,45,11,20,0.27,16,42,9,40,0.18,12,46,18,16,0.55,32.5,25.5,3,12,0.18,15.5,42.5,19,6,0.86,50,8,1,1,0,29,29,5,0.13285,0.00652
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,10,10,42.8,0.00877,0.0205,0.111,5,8.5,3,8,5,0.66,41,17,43,13,0.79,45,13,18,13,0.54,32,26,35,14,0.75,43,15,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,5,20,0.11,7.5,50.5,1,1,0,29,29,0.5,1.71548,5.57722
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,10,10,42.8,0.00877,0.0205,0.111,5,8.5,3,8,5,0.66,41,17,43,13,0.79,45,13,18,13,0.54,32,26,35,14,0.75,43,15,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,5,20,0.11,7.5,50.5,1,1,0,29,29,1,0.74046,1.65889
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,10,10,42.8,0.00877,0.0205,0.111,5,8.5,3,8,5,0.66,41,17,43,13,0.79,45,13,18,13,0.54,32,26,35,14,0.75,43,15,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,5,20,0.11,7.5,50.5,1,1,0,29,29,5,0.1202,0.0069
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,11,8,26.9,0.0087,0.0167,0.0714,2,9,3,6,7,0.36,25,33,28,28,0.5,29,29,17,14,0.5,29.5,28.5,20,29,0.45,26,32,6,28,0.18,12,46,3,12,0.18,15.5,42.5,10,15,0.38,23,35,1,1,0,29,29,0.5,2.34772,26.18538
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,11,8,26.9,0.0087,0.0167,0.0714,2,9,3,6,7,0.36,25,33,28,28,0.5,29,29,17,14,0.5,29.5,28.5,20,29,0.45,26,32,6,28,0.18,12,46,3,12,0.18,15.5,42.5,10,15,0.38,23,35,1,1,0,29,29,1,0.75832,0.28684
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,11,8,26.9,0.0087,0.0167,0.0714,2,9,3,6,7,0.36,25,33,28,28,0.5,29,29,17,14,0.5,29.5,28.5,20,29,0.45,26,32,6,28,0.18,12,46,3,12,0.18,15.5,42.5,10,15,0.38,23,35,1,1,0,29,29,5,0.12448,0.00761
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,12,11,50.1,0.00943,0.0218,0.0545,3,9,3,9,4,0.79,47.5,10.5,45,11,0.82,47,11,26,5,0.86,50.5,7.5,39,10,0.82,47.5,10.5,3,31,0.09,6,52,4,11,0.36,23,35,10,15,0.38,23,35,1,1,0,29,29,0.5,1.65078,3.91894
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,12,11,50.1,0.00943,0.0218,0.0545,3,9,3,9,4,0.79,47.5,10.5,45,11,0.82,47,11,26,5,0.86,50.5,7.5,39,10,0.82,47.5,10.5,3,31,0.09,6,52,4,11,0.36,23,35,10,15,0.38,23,35,1,1,0,29,29,1,0.68576,0.32869
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,12,11,50.1,0.00943,0.0218,0.0545,3,9,3,9,4,0.79,47.5,10.5,45,11,0.82,47,11,26,5,0.86,50.5,7.5,39,10,0.82,47.5,10.5,3,31,0.09,6,52,4,11,0.36,23,35,10,15,0.38,23,35,1,1,0,29,29,5,0.1112,0.00407
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,13,9,27.2,0.00877,0.0182,0.139,5,9.4,3,7,6,0.52,33.5,24.5,30,26,0.54,31,27,18,13,0.54,32,26,24,25,0.52,30,28,19,15,0.59,34.5,23.5,6,9,0.55,35.5,22.5,12,13,0.45,28,30,1,1,0,29,29,0.5,2.06263,27.12328
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,13,9,27.2,0.00877,0.0182,0.139,5,9.4,3,7,6,0.52,33.5,24.5,30,26,0.54,31,27,18,13,0.54,32,26,24,25,0.52,30,28,19,15,0.59,34.5,23.5,6,9,0.55,35.5,22.5,12,13,0.45,28,30,1,1,0,29,29,1,0.70467,0.32013
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,13,9,27.2,0.00877,0.0182,0.139,5,9.4,3,7,6,0.52,33.5,24.5,30,26,0.54,31,27,18,13,0.54,32,26,24,25,0.52,30,28,19,15,0.59,34.5,23.5,6,9,0.55,35.5,22.5,12,13,0.45,28,30,1,1,0,29,29,5,0.118,0.0091
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,14,10,42.7,0.00901,0.0203,0.111,5,8.8,3,8,5,0.66,41,17,42,14,0.77,44,14,21,10,0.64,38.5,19.5,33,16,0.71,41,17,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,8,17,0.23,16,42,1,1,0,29,29,0.5,1.76911,4.79703
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,14,10,42.7,0.00901,0.0203,0.111,5,8.8,3,8,5,0.66,41,17,42,14,0.77,44,14,21,10,0.64,38.5,19.5,33,16,0.71,41,17,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,8,17,0.23,16,42,1,1,0,29,29,1,0.72477,1.82483
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,14,10,42.7,0.00901,0.0203,0.111,5,8.8,3,8,5,0.66,41,17,42,14,0.77,44,14,21,10,0.64,38.5,19.5,33,16,0.71,41,17,14,20,0.43,26.5,31.5,6,9,0.55,35.5,22.5,8,17,0.23,16,42,1,1,0,29,29,5,0.11281,0.00353
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,15,9,40.2,0.00893,0.019,0.0833,3,8.9,3,7,6,0.52,33.5,24.5,39,17,0.71,41,17,20,11,0.61,35.5,22.5,29,20,0.64,37,21,8,26,0.25,15,43,4,11,0.36,23,35,9,16,0.32,20,38,1,1,0,29,29,0.5,2.25959,17.64551
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,15,9,40.2,0.00893,0.019,0.0833,3,8.9,3,7,6,0.52,33.5,24.5,39,17,0.71,41,17,20,11,0.61,35.5,22.5,29,20,0.64,37,21,8,26,0.25,15,43,4,11,0.36,23,35,9,16,0.32,20,38,1,1,0,29,29,1,0.72156,0.28145
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,15,9,40.2,0.00893,0.019,0.0833,3,8.9,3,7,6,0.52,33.5,24.5,39,17,0.71,41,17,20,11,0.61,35.5,22.5,29,20,0.64,37,21,8,26,0.25,15,43,4,11,0.36,23,35,9,16,0.32,20,38,1,1,0,29,29,5,0.11664,0.00514
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,16,5,7.3,0.00769,0.0115,0.1,1,9.4,3,3,10,0.05,6,52,6,50,0.09,6,52,4,27,0.07,5.5,52.5,6,43,0.09,6,52,12,22,0.34,21,37,2,13,0.05,7,51,12,13,0.45,28,30,1,1,0,29,29,0.5,3.38716,51.09922
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,16,5,7.3,0.00769,0.0115,0.1,1,9.4,3,3,10,0.05,6,52,6,50,0.09,6,52,4,27,0.07,5.5,52.5,6,43,0.09,6,52,12,22,0.34,21,37,2,13,0.05,7,51,12,13,0.45,28,30,1,1,0,29,29,1,1.72717,60.63228
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,16,5,7.3,0.00769,0.0115,0.1,1,9.4,3,3,10,0.05,6,52,6,50,0.09,6,52,4,27,0.07,5.5,52.5,6,43,0.09,6,52,12,22,0.34,21,37,2,13,0.05,7,51,12,13,0.45,28,30,1,1,0,29,29,5,0.14912,0.00919
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,17,9,32.1,0.00862,0.0186,0.0556,2,8.8,3,7,6,0.52,33.5,24.5,33,23,0.59,34.5,23.5,16,15,0.48,28,30,27,22,0.59,34.5,23.5,4,30,0.11,7.5,50.5,3,12,0.18,15.5,42.5,8,17,0.23,16,42,1,1,0,29,29,0.5,2.21621,17.44627
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,17,9,32.1,0.00862,0.0186,0.0556,2,8.8,3,7,6,0.52,33.5,24.5,33,23,0.59,34.5,23.5,16,15,0.48,28,30,27,22,0.59,34.5,23.5,4,30,0.11,7.5,50.5,3,12,0.18,15.5,42.5,8,17,0.23,16,42,1,1,0,29,29,1,0.68896,0.23139
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,17,9,32.1,0.00862,0.0186,0.0556,2,8.8,3,7,6,0.52,33.5,24.5,33,23,0.59,34.5,23.5,16,15,0.48,28,30,27,22,0.59,34.5,23.5,4,30,0.11,7.5,50.5,3,12,0.18,15.5,42.5,8,17,0.23,16,42,1,1,0,29,29,5,0.12312,0.00747
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,18,4,7.1,0.00746,0.00986,0,0,8.8,3,2,11,0.02,2.5,55.5,5,51,0.07,5,53,1,30,0,1.5,56.5,3,46,0.04,3,55,1,33,0,2,56,1,14,0,2,56,8,17,0.23,16,42,1,1,0,29,29,0.5,4.93719,161.47563
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,18,4,7.1,0.00746,0.00986,0,0,8.8,3,2,11,0.02,2.5,55.5,5,51,0.07,5,53,1,30,0,1.5,56.5,3,46,0.04,3,55,1,33,0,2,56,1,14,0,2,56,8,17,0.23,16,42,1,1,0,29,29,1,2.37259,44.66837
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,18,4,7.1,0.00746,0.00986,0,0,8.8,3,2,11,0.02,2.5,55.5,5,51,0.07,5,53,1,30,0,1.5,56.5,3,46,0.04,3,55,1,33,0,2,56,1,14,0,2,56,8,17,0.23,16,42,1,1,0,29,29,5,0.20484,0.40585
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,19,4,5,0.00752,0.00971,0.333,2,9.5,3,2,11,0.02,2.5,55.5,2,54,0.02,2,56,2,29,0.04,3,55,2,47,0.02,2,56,33,1,1,57,1,3,12,0.18,15.5,42.5,13,12,0.54,33,25,1,1,0,29,29,0.5,4.50227,116.39847
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,19,4,5,0.00752,0.00971,0.333,2,9.5,3,2,11,0.02,2.5,55.5,2,54,0.02,2,56,2,29,0.04,3,55,2,47,0.02,2,56,33,1,1,57,1,3,12,0.18,15.5,42.5,13,12,0.54,33,25,1,1,0,29,29,1,1.98259,39.94128
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,19,4,5,0.00752,0.00971,0.333,2,9.5,3,2,11,0.02,2.5,55.5,2,54,0.02,2,56,2,29,0.04,3,55,2,47,0.02,2,56,33,1,1,57,1,3,12,0.18,15.5,42.5,13,12,0.54,33,25,1,1,0,29,29,5,0.18059,0.29177
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,20,12,50.3,0.00962,0.0233,0.152,10,10.1,3,10,3,0.89,52,6,46,10,0.84,48,10,28,3,0.95,54.5,3.5,42,7,0.89,51,7,23,11,0.71,41,17,11,4,0.89,51.5,6.5,18,7,0.8,47,11,1,1,0,29,29,0.5,1.46091,3.06143
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,20,12,50.3,0.00962,0.0233,0.152,10,10.1,3,10,3,0.89,52,6,46,10,0.84,48,10,28,3,0.95,54.5,3.5,42,7,0.89,51,7,23,11,0.71,41,17,11,4,0.89,51.5,6.5,18,7,0.8,47,11,1,1,0,29,29,1,0.59795,0.11364
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,20,12,50.3,0.00962,0.0233,0.152,10,10.1,3,10,3,0.89,52,6,46,10,0.84,48,10,28,3,0.95,54.5,3.5,42,7,0.89,51,7,23,11,0.71,41,17,11,4,0.89,51.5,6.5,18,7,0.8,47,11,1,1,0,29,29,5,0.10411,0.00313
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,21,11,57.3,0.00917,0.0225,0.0727,4,7.9,3,9,4,0.79,47.5,10.5,50,6,0.91,52,6,23,8,0.77,45,13,41,8,0.88,50,8,7,27,0.23,14,44,5,10,0.45,28.5,29.5,2,23,0.02,2,56,1,1,0,29,29,0.5,1.57916,2.34822
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,21,11,57.3,0.00917,0.0225,0.0727,4,7.9,3,9,4,0.79,47.5,10.5,50,6,0.91,52,6,23,8,0.77,45,13,41,8,0.88,50,8,7,27,0.23,14,44,5,10,0.45,28.5,29.5,2,23,0.02,2,56,1,1,0,29,29,1,0.66621,0.2045
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,21,11,57.3,0.00917,0.0225,0.0727,4,7.9,3,9,4,0.79,47.5,10.5,50,6,0.91,52,6,23,8,0.77,45,13,41,8,0.88,50,8,7,27,0.23,14,44,5,10,0.45,28.5,29.5,2,23,0.02,2,56,1,1,0,29,29,5,0.11353,0.00386
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,22,3,2.8,0.00746,0.00783,0,0,11.3,3,1,12,0,1,57,1,55,0,1,57,1,30,0,1.5,56.5,1,48,0,1,57,1,33,0,2,56,1,14,0,2,56,24,1,1,57,1,1,1,0,29,29,0.5,4.83845,75.52805
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,22,3,2.8,0.00746,0.00783,0,0,11.3,3,1,12,0,1,57,1,55,0,1,57,1,30,0,1.5,56.5,1,48,0,1,57,1,33,0,2,56,1,14,0,2,56,24,1,1,57,1,1,1,0,29,29,1,3.03757,92.43081
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,22,3,2.8,0.00746,0.00783,0,0,11.3,3,1,12,0,1,57,1,55,0,1,57,1,30,0,1.5,56.5,1,48,0,1,57,1,33,0,2,56,1,14,0,2,56,24,1,1,57,1,1,1,0,29,29,5,0.31082,2.59685
erdosrenyi57,erdosrenyi,,57,242,,,,,,,,,,,,,,23,6,10.9,0.0082,0.013,0.0667,1,10.2,3,4,9,0.14,11.5,46.5,11,45,0.18,11,47,10,21,0.2,13.5,44.5,8,41,0.14,9.5,48.5,5,29,0.14,9.5,48.5,2,13,0.05,7,51,19,6,0.86,50,8,1,1,0,29,29,0.5,2.49612,32.70662
