graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,3,8,24.6,0.00926,0.0192,0.143,4,8.5,3,5,6,0.41,26.5,26.5,26,25,0.51,27,26,11,15,0.33,19,34,22,20,0.53,28.5,24.5,15,18,0.47,27,26,5,11,0.41,25,28,9,18,0.35,19.5,33.5,1,2,0,25.5,27.5,1,0.84327,1.69065
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,3,8,24.6,0.00926,0.0192,0.143,4,8.5,3,5,6,0.41,26.5,26.5,26,25,0.51,27,26,11,15,0.33,19,34,22,20,0.53,28.5,24.5,15,18,0.47,27,26,5,11,0.41,25,28,9,18,0.35,19.5,33.5,1,2,0,25.5,27.5,5,0.13982,0.02293
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,4,7,9.8,0.00917,0.0166,0.381,8,9.7,3,4,7,0.25,17.5,35.5,8,43,0.14,8,45,10,16,0.29,16.5,36.5,10,32,0.27,15,38,30,3,0.96,50,3,9,7,0.78,43,10,20,7,0.78,42.5,10.5,1,2,0,25.5,27.5,0.5,2.39815,18.397
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,4,7,9.8,0.00917,0.0166,0.381,8,9.7,3,4,7,0.25,17.5,35.5,8,43,0.14,8,45,10,16,0.29,16.5,36.5,10,32,0.27,15,38,30,3,0.96,50,3,9,7,0.78,43,10,20,7,0.78,42.5,10.5,1,2,0,25.5,27.5,1,0.79,0.38451
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,4,7,9.8,0.00917,0.0166,0.381,8,9.7,3,4,7,0.25,17.5,35.5,8,43,0.14,8,45,10,16,0.29,16.5,36.5,10,32,0.27,15,38,30,3,0.96,50,3,9,7,0.78,43,10,20,7,0.78,42.5,10.5,1,2,0,25.5,27.5,5,0.13555,0.00802
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,5,7,15.3,0.00893,0.0172,0.238,5,8.1,3,4,7,0.25,17.5,35.5,16,35,0.31,17,36,8,18,0.2,11,42,14,28,0.35,19,34,27,6,0.88,46,7,6,10,0.55,31,22,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,0.5,2.50618,24.99451
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,5,7,15.3,0.00893,0.0172,0.238,5,8.1,3,4,7,0.25,17.5,35.5,16,35,0.31,17,36,8,18,0.2,11,42,14,28,0.35,19,34,27,6,0.88,46,7,6,10,0.55,31,22,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,1,0.91218,3.29165
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,5,7,15.3,0.00893,0.0172,0.238,5,8.1,3,4,7,0.25,17.5,35.5,16,35,0.31,17,36,8,18,0.2,11,42,14,28,0.35,19,34,27,6,0.88,46,7,6,10,0.55,31,22,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,5,0.13868,0.01047
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,6,9,36.5,0.00971,0.0212,0.0833,3,8.2,3,6,5,0.61,34.5,18.5,36,15,0.71,37,16,15,11,0.49,28,25,27,15,0.67,35,18,6,27,0.16,9,44,4,12,0.31,19,34,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,0.5,2.00277,7.33694
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,6,9,36.5,0.00971,0.0212,0.0833,3,8.2,3,6,5,0.61,34.5,18.5,36,15,0.71,37,16,15,11,0.49,28,25,27,15,0.67,35,18,6,27,0.16,9,44,4,12,0.31,19,34,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,1,0.73421,0.27015
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,6,9,36.5,0.00971,0.0212,0.0833,3,8.2,3,6,5,0.61,34.5,18.5,36,15,0.71,37,16,15,11,0.49,28,25,27,15,0.67,35,18,6,27,0.16,9,44,4,12,0.31,19,34,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,5,0.13238,0.023
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,7,8,25.5,0.00943,0.019,0.179,5,9,3,5,6,0.41,26.5,26.5,28,23,0.55,29,24,13,13,0.41,22.5,30.5,20,22,0.49,26,27,20,13,0.71,37,16,6,10,0.55,31,22,14,13,0.53,28,25,1,2,0,25.5,27.5,0.5,2.50591,34.80977
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,7,8,25.5,0.00943,0.019,0.179,5,9,3,5,6,0.41,26.5,26.5,28,23,0.55,29,24,13,13,0.41,22.5,30.5,20,22,0.49,26,27,20,13,0.71,37,16,6,10,0.55,31,22,14,13,0.53,28,25,1,2,0,25.5,27.5,1,0.83784,1.024
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,7,8,25.5,0.00943,0.019,0.179,5,9,3,5,6,0.41,26.5,26.5,28,23,0.55,29,24,13,13,0.41,22.5,30.5,20,22,0.49,26,27,20,13,0.71,37,16,6,10,0.55,31,22,14,13,0.53,28,25,1,2,0,25.5,27.5,5,0.12948,0.0049
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,8,9,39.7,0.00971,0.0213,0.0556,2,8.1,3,6,5,0.61,34.5,18.5,38,13,0.75,39,14,15,11,0.49,28,25,28,14,0.69,36.5,16.5,4,29,0.12,7,46,3,13,0.16,12.5,40.5,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,0.5,2.1713,20.53992
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,8,9,39.7,0.00971,0.0213,0.0556,2,8.1,3,6,5,0.61,34.5,18.5,38,13,0.75,39,14,15,11,0.49,28,25,28,14,0.69,36.5,16.5,4,29,0.12,7,46,3,13,0.16,12.5,40.5,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,1,0.82995,4.12191
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,8,9,39.7,0.00971,0.0213,0.0556,2,8.1,3,6,5,0.61,34.5,18.5,38,13,0.75,39,14,15,11,0.49,28,25,28,14,0.69,36.5,16.5,4,29,0.12,7,46,3,13,0.16,12.5,40.5,5,22,0.12,8.5,44.5,1,2,0,25.5,27.5,5,0.12883,0.00658
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,9,8,21.6,0.00962,0.0189,0.286,8,9.1,3,5,6,0.41,26.5,26.5,21,30,0.41,22,31,14,12,0.45,24.5,28.5,19,23,0.47,25,28,29,4,0.94,49,4,9,7,0.78,43,10,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,0.5,2.37594,11.56074
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,9,8,21.6,0.00962,0.0189,0.286,8,9.1,3,5,6,0.41,26.5,26.5,21,30,0.41,22,31,14,12,0.45,24.5,28.5,19,23,0.47,25,28,29,4,0.94,49,4,9,7,0.78,43,10,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,1,0.72805,0.3166
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,9,8,21.6,0.00962,0.0189,0.286,8,9.1,3,5,6,0.41,26.5,26.5,21,30,0.41,22,31,14,12,0.45,24.5,28.5,19,23,0.47,25,28,29,4,0.94,49,4,9,7,0.78,43,10,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,5,0.12579,0.00549
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,10,10,43.7,0.01,0.0231,0.111,5,8.2,3,7,4,0.73,40.5,12.5,42,9,0.82,43,10,18,8,0.78,41.5,11.5,32,10,0.8,42,11,11,22,0.27,15,38,6,10,0.55,31,22,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,0.5,2.02477,8.22281
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,10,10,43.7,0.01,0.0231,0.111,5,8.2,3,7,4,0.73,40.5,12.5,42,9,0.82,43,10,18,8,0.78,41.5,11.5,32,10,0.8,42,11,11,22,0.27,15,38,6,10,0.55,31,22,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,1,0.6747,0.21606
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,10,10,43.7,0.01,0.0231,0.111,5,8.2,3,7,4,0.73,40.5,12.5,42,9,0.82,43,10,18,8,0.78,41.5,11.5,32,10,0.8,42,11,11,22,0.27,15,38,6,10,0.55,31,22,6,21,0.2,12.5,40.5,1,2,0,25.5,27.5,5,0.13169,0.02273
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,11,6,14.7,0.00971,0.0148,0.133,2,9.5,3,3,8,0.14,10.5,42.5,14,37,0.25,14.5,38.5,15,11,0.49,28,25,7,35,0.18,10.5,42.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,0.5,2.81099,22.19438
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,11,6,14.7,0.00971,0.0148,0.133,2,9.5,3,3,8,0.14,10.5,42.5,14,37,0.25,14.5,38.5,15,11,0.49,28,25,7,35,0.18,10.5,42.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,1,0.95392,2.82556
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,11,6,14.7,0.00971,0.0148,0.133,2,9.5,3,3,8,0.14,10.5,42.5,14,37,0.25,14.5,38.5,15,11,0.49,28,25,7,35,0.18,10.5,42.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,5,0.14686,0.01373
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,12,8,23.6,0.0099,0.0185,0.107,3,10.4,3,5,6,0.41,26.5,26.5,24,27,0.47,25,28,17,9,0.65,37,16,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,24,3,0.94,49,4,1,2,0,25.5,27.5,0.5,1.89845,5.22526
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,12,8,23.6,0.0099,0.0185,0.107,3,10.4,3,5,6,0.41,26.5,26.5,24,27,0.47,25,28,17,9,0.65,37,16,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,24,3,0.94,49,4,1,2,0,25.5,27.5,1,0.76607,4.05451
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,12,8,23.6,0.0099,0.0185,0.107,3,10.4,3,5,6,0.41,26.5,26.5,24,27,0.47,25,28,17,9,0.65,37,16,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,24,3,0.94,49,4,1,2,0,25.5,27.5,5,0.12648,0.00397
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,13,9,34.9,0.0099,0.0208,0.194,7,10,3,6,5,0.61,34.5,18.5,34,17,0.67,35,18,17,9,0.65,37,16,26,16,0.65,34,19,22,11,0.76,40,13,8,8,0.69,38,15,22,5,0.9,47,6,1,2,0,25.5,27.5,0.5,2.13936,35.32412
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,13,9,34.9,0.0099,0.0208,0.194,7,10,3,6,5,0.61,34.5,18.5,34,17,0.67,35,18,17,9,0.65,37,16,26,16,0.65,34,19,22,11,0.76,40,13,8,8,0.69,38,15,22,5,0.9,47,6,1,2,0,25.5,27.5,1,0.67584,0.19575
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,13,9,34.9,0.0099,0.0208,0.194,7,10,3,6,5,0.61,34.5,18.5,34,17,0.67,35,18,17,9,0.65,37,16,26,16,0.65,34,19,22,11,0.76,40,13,8,8,0.69,38,15,22,5,0.9,47,6,1,2,0,25.5,27.5,5,0.12203,0.00413
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,14,10,28.5,0.0099,0.0227,0.267,12,9.6,3,7,4,0.73,40.5,12.5,30,21,0.59,31,22,17,9,0.65,37,16,30,12,0.75,39.5,13.5,28,5,0.9,47.5,5.5,12,4,0.94,49,4,19,8,0.76,40,13,1,2,0,25.5,27.5,0.5,1.83746,4.65112
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,14,10,28.5,0.0099,0.0227,0.267,12,9.6,3,7,4,0.73,40.5,12.5,30,21,0.59,31,22,17,9,0.65,37,16,30,12,0.75,39.5,13.5,28,5,0.9,47.5,5.5,12,4,0.94,49,4,19,8,0.76,40,13,1,2,0,25.5,27.5,1,0.66445,0.20522
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,14,10,28.5,0.0099,0.0227,0.267,12,9.6,3,7,4,0.73,40.5,12.5,30,21,0.59,31,22,17,9,0.65,37,16,30,12,0.75,39.5,13.5,28,5,0.9,47.5,5.5,12,4,0.94,49,4,19,8,0.76,40,13,1,2,0,25.5,27.5,5,0.12014,0.00801
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,15,10,31.2,0.0099,0.0226,0.222,10,9.1,3,7,4,0.73,40.5,12.5,31,20,0.61,32,21,17,9,0.65,37,16,29,13,0.73,38,15,26,7,0.84,44.5,8.5,10,6,0.88,46.5,6.5,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,0.5,1.73595,4.49629
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,15,10,31.2,0.0099,0.0226,0.222,10,9.1,3,7,4,0.73,40.5,12.5,31,20,0.61,32,21,17,9,0.65,37,16,29,13,0.73,38,15,26,7,0.84,44.5,8.5,10,6,0.88,46.5,6.5,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,1,0.71229,0.84929
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,15,10,31.2,0.0099,0.0226,0.222,10,9.1,3,7,4,0.73,40.5,12.5,31,20,0.61,32,21,17,9,0.65,37,16,29,13,0.73,38,15,26,7,0.84,44.5,8.5,10,6,0.88,46.5,6.5,15,12,0.55,30.5,22.5,1,2,0,25.5,27.5,5,0.11947,0.00411
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,16,6,10.1,0.00862,0.0149,0.133,2,8.8,3,3,8,0.14,10.5,42.5,9,42,0.16,9,44,5,21,0.14,8,45,8,34,0.22,12.5,40.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,12,15,0.45,25,28,1,2,0,25.5,27.5,0.5,2.981,33.54935
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,16,6,10.1,0.00862,0.0149,0.133,2,8.8,3,3,8,0.14,10.5,42.5,9,42,0.16,9,44,5,21,0.14,8,45,8,34,0.22,12.5,40.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,12,15,0.45,25,28,1,2,0,25.5,27.5,1,0.91681,2.85299
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,16,6,10.1,0.00862,0.0149,0.133,2,8.8,3,3,8,0.14,10.5,42.5,9,42,0.16,9,44,5,21,0.14,8,45,8,34,0.22,12.5,40.5,13,20,0.33,20,33,3,13,0.16,12.5,40.5,12,15,0.45,25,28,1,2,0,25.5,27.5,5,0.14634,0.01186
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,17,11,51.7,0.0101,0.0252,0.127,7,8.7,3,8,3,0.84,45,8,46,5,0.9,47,6,19,7,0.82,43,10,36,6,0.88,46,7,12,21,0.29,16.5,36.5,8,8,0.69,38,15,11,16,0.41,22.5,30.5,1,2,0,25.5,27.5,0.5,1.70214,4.15665
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,17,11,51.7,0.0101,0.0252,0.127,7,8.7,3,8,3,0.84,45,8,46,5,0.9,47,6,19,7,0.82,43,10,36,6,0.88,46,7,12,21,0.29,16.5,36.5,8,8,0.69,38,15,11,16,0.41,22.5,30.5,1,2,0,25.5,27.5,1,0.69782,0.29866
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,17,11,51.7,0.0101,0.0252,0.127,7,8.7,3,8,3,0.84,45,8,46,5,0.9,47,6,19,7,0.82,43,10,36,6,0.88,46,7,12,21,0.29,16.5,36.5,8,8,0.69,38,15,11,16,0.41,22.5,30.5,1,2,0,25.5,27.5,5,0.12353,0.00595
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,18,9,40.9,0.0098,0.0213,0.139,5,8.3,3,6,5,0.61,34.5,18.5,40,11,0.78,41,12,16,10,0.59,32,21,28,14,0.69,36.5,16.5,14,19,0.43,23.5,29.5,6,10,0.55,31,22,7,20,0.27,16,37,1,2,0,25.5,27.5,0.5,2.16271,13.99873
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,18,9,40.9,0.0098,0.0213,0.139,5,8.3,3,6,5,0.61,34.5,18.5,40,11,0.78,41,12,16,10,0.59,32,21,28,14,0.69,36.5,16.5,14,19,0.43,23.5,29.5,6,10,0.55,31,22,7,20,0.27,16,37,1,2,0,25.5,27.5,1,0.71912,0.21689
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,18,9,40.9,0.0098,0.0213,0.139,5,8.3,3,6,5,0.61,34.5,18.5,40,11,0.78,41,12,16,10,0.59,32,21,28,14,0.69,36.5,16.5,14,19,0.43,23.5,29.5,6,10,0.55,31,22,7,20,0.27,16,37,1,2,0,25.5,27.5,5,0.13217,0.01625
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,19,8,22.2,0.0099,0.0187,0.143,4,9.5,3,5,6,0.41,26.5,26.5,22,29,0.43,23,30,17,9,0.65,37,16,18,24,0.45,24,29,15,18,0.47,27,26,5,11,0.41,25,28,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,0.5,2.19725,17.5223
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,19,8,22.2,0.0099,0.0187,0.143,4,9.5,3,5,6,0.41,26.5,26.5,22,29,0.43,23,30,17,9,0.65,37,16,18,24,0.45,24,29,15,18,0.47,27,26,5,11,0.41,25,28,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,1,0.87166,2.43015
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,19,8,22.2,0.0099,0.0187,0.143,4,9.5,3,5,6,0.41,26.5,26.5,22,29,0.43,23,30,17,9,0.65,37,16,18,24,0.45,24,29,15,18,0.47,27,26,5,11,0.41,25,28,18,9,0.73,38.5,14.5,1,2,0,25.5,27.5,5,0.12801,0.0045
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,20,8,19.6,0.0098,0.0185,0.107,3,10.2,3,5,6,0.41,26.5,26.5,19,32,0.37,20,33,16,10,0.59,32,21,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,23,4,0.92,48,5,1,2,0,25.5,27.5,0.5,2.05052,11.88999
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,20,8,19.6,0.0098,0.0185,0.107,3,10.2,3,5,6,0.41,26.5,26.5,19,32,0.37,20,33,16,10,0.59,32,21,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,23,4,0.92,48,5,1,2,0,25.5,27.5,1,0.70952,0.22927
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,20,8,19.6,0.0098,0.0185,0.107,3,10.2,3,5,6,0.41,26.5,26.5,19,32,0.37,20,33,16,10,0.59,32,21,17,25,0.41,22.5,30.5,9,24,0.22,12.5,40.5,4,12,0.31,19,34,23,4,0.92,48,5,1,2,0,25.5,27.5,5,0.13447,0.0361
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,21,7,22.9,0.00909,0.0173,0.0476,1,7.9,3,4,7,0.25,17.5,35.5,23,28,0.45,24,29,9,17,0.22,13.5,39.5,15,27,0.37,20,33,3,30,0.08,5.5,47.5,2,14,0.06,6,47,3,24,0.04,3.5,49.5,1,2,0,25.5,27.5,0.5,2.73677,37.42362
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,21,7,22.9,0.00909,0.0173,0.0476,1,7.9,3,4,7,0.25,17.5,35.5,23,28,0.45,24,29,9,17,0.22,13.5,39.5,15,27,0.37,20,33,3,30,0.08,5.5,47.5,2,14,0.06,6,47,3,24,0.04,3.5,49.5,1,2,0,25.5,27.5,1,0.89918,2.25835
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,21,7,22.9,0.00909,0.0173,0.0476,1,7.9,3,4,7,0.25,17.5,35.5,23,28,0.45,24,29,9,17,0.22,13.5,39.5,15,27,0.37,20,33,3,30,0.08,5.5,47.5,2,14,0.06,6,47,3,24,0.04,3.5,49.5,1,2,0,25.5,27.5,5,0.13507,0.00535
erdosrenyi52,erdosrenyi,,52,212,,,,,,,,,,,,,,22,7,10.7,0.00962,0.0164,0.19,4,10.9,3,4,7,0.25,17.5,35.5,10,41,0.18,10,43,14,12,0.45,24.5,28.5,9,33,0.25,14,39,21,12,0.73,38.5,14.5,5,11,0.41,25,28,26,1,1,52,1,1,2,0,25.5,27.5,0.5,2.06928,7.88936
