graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,3,4,3.6,0.0098,0.0143,0.167,1,7.8,3,2,9,0.02,4,40,2,39,0.02,2,42,2,21,0.02,2,42,3,36,0.07,4,40,11,11,0.6,27,17,2,11,0.17,9,35,10,15,0.29,14.5,29.5,2,1,0.02,22.5,21.5,1,1.39999,8.74163
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,3,4,3.6,0.0098,0.0143,0.167,1,7.8,3,2,9,0.02,4,40,2,39,0.02,2,42,2,21,0.02,2,42,3,36,0.07,4,40,11,11,0.6,27,17,2,11,0.17,9,35,10,15,0.29,14.5,29.5,2,1,0.02,22.5,21.5,5,0.18106,0.01917
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,4,9,22.1,0.0127,0.0269,0.25,9,9.2,3,7,4,0.74,34,10,24,17,0.62,27,17,19,4,0.83,36.5,7.5,27,12,0.74,32,12,17,5,0.86,37.5,6.5,10,3,0.9,40,4,22,3,0.95,41,3,2,1,0.02,22.5,21.5,0.5,2.15074,6.45318
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,4,9,22.1,0.0127,0.0269,0.25,9,9.2,3,7,4,0.74,34,10,24,17,0.62,27,17,19,4,0.83,36.5,7.5,27,12,0.74,32,12,17,5,0.86,37.5,6.5,10,3,0.9,40,4,22,3,0.95,41,3,2,1,0.02,22.5,21.5,1,0.74054,0.34079
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,4,9,22.1,0.0127,0.0269,0.25,9,9.2,3,7,4,0.74,34,10,24,17,0.62,27,17,19,4,0.83,36.5,7.5,27,12,0.74,32,12,17,5,0.86,37.5,6.5,10,3,0.9,40,4,22,3,0.95,41,3,2,1,0.02,22.5,21.5,5,0.11943,0.00556
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,5,14,70,0.0141,0.0407,0.154,14,8.1,3,10,1,1,43,1,40,1,1,43,1,22,1,1,43,1,38,1,1,43,1,10,12,0.57,25,19,12,1,1,43,1,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,0.5,1.71941,3.79822
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,5,14,70,0.0141,0.0407,0.154,14,8.1,3,10,1,1,43,1,40,1,1,43,1,22,1,1,43,1,38,1,1,43,1,10,12,0.57,25,19,12,1,1,43,1,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,1,0.62879,0.28031
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,5,14,70,0.0141,0.0407,0.154,14,8.1,3,10,1,1,43,1,40,1,1,43,1,22,1,1,43,1,38,1,1,43,1,10,12,0.57,25,19,12,1,1,43,1,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,5,0.10913,0.0092
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,6,7,25,0.0122,0.0226,0.143,3,7.9,3,5,6,0.38,19,25,26,15,0.67,29,15,16,7,0.62,28.5,15.5,19,20,0.45,20,24,8,14,0.4,20,24,4,9,0.33,18,26,11,14,0.38,18,26,2,1,0.02,22.5,21.5,0.5,2.42915,14.13828
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,6,7,25,0.0122,0.0226,0.143,3,7.9,3,5,6,0.38,19,25,26,15,0.67,29,15,16,7,0.62,28.5,15.5,19,20,0.45,20,24,8,14,0.4,20,24,4,9,0.33,18,26,11,14,0.38,18,26,2,1,0.02,22.5,21.5,1,0.86433,1.55306
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,6,7,25,0.0122,0.0226,0.143,3,7.9,3,5,6,0.38,19,25,26,15,0.67,29,15,16,7,0.62,28.5,15.5,19,20,0.45,20,24,8,14,0.4,20,24,4,9,0.33,18,26,11,14,0.38,18,26,2,1,0.02,22.5,21.5,5,0.14048,0.01148
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,7,8,19.1,0.0118,0.0247,0.143,4,8,3,6,5,0.5,26.5,17.5,19,22,0.48,21,23,13,10,0.43,20,24,22,17,0.57,26,18,8,14,0.4,20,24,5,8,0.5,24.5,19.5,12,13,0.45,21,23,2,1,0.02,22.5,21.5,0.5,2.13174,8.21886
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,7,8,19.1,0.0118,0.0247,0.143,4,8,3,6,5,0.5,26.5,17.5,19,22,0.48,21,23,13,10,0.43,20,24,22,17,0.57,26,18,8,14,0.4,20,24,5,8,0.5,24.5,19.5,12,13,0.45,21,23,2,1,0.02,22.5,21.5,1,0.8384,0.73571
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,7,8,19.1,0.0118,0.0247,0.143,4,8,3,6,5,0.5,26.5,17.5,19,22,0.48,21,23,13,10,0.43,20,24,22,17,0.57,26,18,8,14,0.4,20,24,5,8,0.5,24.5,19.5,12,13,0.45,21,23,2,1,0.02,22.5,21.5,5,0.13396,0.00995
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,8,9,30,0.0128,0.0273,0.194,7,8.6,3,7,4,0.74,34,10,33,8,0.83,36,8,20,3,0.88,39.5,4.5,28,11,0.76,33,11,14,8,0.74,32,12,8,5,0.76,34,10,17,8,0.71,31,13,2,1,0.02,22.5,21.5,0.5,2.23316,12.56917
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,8,9,30,0.0128,0.0273,0.194,7,8.6,3,7,4,0.74,34,10,33,8,0.83,36,8,20,3,0.88,39.5,4.5,28,11,0.76,33,11,14,8,0.74,32,12,8,5,0.76,34,10,17,8,0.71,31,13,2,1,0.02,22.5,21.5,1,0.74039,0.95063
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,8,9,30,0.0128,0.0273,0.194,7,8.6,3,7,4,0.74,34,10,33,8,0.83,36,8,20,3,0.88,39.5,4.5,28,11,0.76,33,11,14,8,0.74,32,12,8,5,0.76,34,10,17,8,0.71,31,13,2,1,0.02,22.5,21.5,5,0.1204,0.00638
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,9,7,11.3,0.0118,0.022,0.19,4,9.1,3,5,6,0.38,19,25,9,32,0.21,10.5,33.5,13,10,0.43,20,24,17,22,0.4,18,26,13,9,0.69,30.5,13.5,5,8,0.5,24.5,19.5,21,4,0.9,39.5,4.5,2,1,0.02,22.5,21.5,0.5,2.15553,8.82186
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,9,7,11.3,0.0118,0.022,0.19,4,9.1,3,5,6,0.38,19,25,9,32,0.21,10.5,33.5,13,10,0.43,20,24,17,22,0.4,18,26,13,9,0.69,30.5,13.5,5,8,0.5,24.5,19.5,21,4,0.9,39.5,4.5,2,1,0.02,22.5,21.5,1,0.79354,0.56154
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,9,7,11.3,0.0118,0.022,0.19,4,9.1,3,5,6,0.38,19,25,9,32,0.21,10.5,33.5,13,10,0.43,20,24,17,22,0.4,18,26,13,9,0.69,30.5,13.5,5,8,0.5,24.5,19.5,21,4,0.9,39.5,4.5,2,1,0.02,22.5,21.5,5,0.1353,0.00697
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,10,5,4.9,0.0108,0.0165,0,0,8.8,3,3,8,0.14,8.5,35.5,4,37,0.07,4,40,6,17,0.14,7.5,36.5,6,33,0.14,7,37,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,0.5,3.00975,22.5591
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,10,5,4.9,0.0108,0.0165,0,0,8.8,3,3,8,0.14,8.5,35.5,4,37,0.07,4,40,6,17,0.14,7.5,36.5,6,33,0.14,7,37,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,1,1.30225,17.33863
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,10,5,4.9,0.0108,0.0165,0,0,8.8,3,3,8,0.14,8.5,35.5,4,37,0.07,4,40,6,17,0.14,7.5,36.5,6,33,0.14,7,37,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,5,0.15176,0.01134
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,11,6,11.8,0.0114,0.0197,0.2,3,8.2,3,4,7,0.24,13.5,30.5,10,31,0.26,12,32,10,13,0.31,14,30,12,27,0.29,13,31,15,7,0.76,34,10,4,9,0.33,18,26,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,0.5,3.14668,29.22334
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,11,6,11.8,0.0114,0.0197,0.2,3,8.2,3,4,7,0.24,13.5,30.5,10,31,0.26,12,32,10,13,0.31,14,30,12,27,0.29,13,31,15,7,0.76,34,10,4,9,0.33,18,26,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,1,0.8957,0.96176
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,11,6,11.8,0.0114,0.0197,0.2,3,8.2,3,4,7,0.24,13.5,30.5,10,31,0.26,12,32,10,13,0.31,14,30,12,27,0.29,13,31,15,7,0.76,34,10,4,9,0.33,18,26,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,5,0.15385,0.01764
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,12,9,28.6,0.0125,0.0274,0.167,6,8.4,3,7,4,0.74,34,10,30,11,0.76,33,11,18,5,0.76,34,10,29,10,0.79,34,10,11,11,0.6,27,17,7,6,0.69,31,13,15,10,0.62,28,16,2,1,0.02,22.5,21.5,0.5,2.22165,12.09618
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,12,9,28.6,0.0125,0.0274,0.167,6,8.4,3,7,4,0.74,34,10,30,11,0.76,33,11,18,5,0.76,34,10,29,10,0.79,34,10,11,11,0.6,27,17,7,6,0.69,31,13,15,10,0.62,28,16,2,1,0.02,22.5,21.5,1,0.73856,0.41629
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,12,9,28.6,0.0125,0.0274,0.167,6,8.4,3,7,4,0.74,34,10,30,11,0.76,33,11,18,5,0.76,34,10,29,10,0.79,34,10,11,11,0.6,27,17,7,6,0.69,31,13,15,10,0.62,28,16,2,1,0.02,22.5,21.5,5,0.12949,0.01018
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,13,11,52.7,0.0128,0.0335,0.145,8,7.6,3,9,2,0.93,41,3,39,2,0.98,42,2,20,3,0.88,39.5,4.5,37,2,0.98,42,2,9,13,0.52,23.5,20.5,9,4,0.83,37,7,8,17,0.24,11,33,2,1,0.02,22.5,21.5,0.5,2.10972,18.03174
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,13,11,52.7,0.0128,0.0335,0.145,8,7.6,3,9,2,0.93,41,3,39,2,0.98,42,2,20,3,0.88,39.5,4.5,37,2,0.98,42,2,9,13,0.52,23.5,20.5,9,4,0.83,37,7,8,17,0.24,11,33,2,1,0.02,22.5,21.5,1,0.67567,0.24649
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,13,11,52.7,0.0128,0.0335,0.145,8,7.6,3,9,2,0.93,41,3,39,2,0.98,42,2,20,3,0.88,39.5,4.5,37,2,0.98,42,2,9,13,0.52,23.5,20.5,9,4,0.83,37,7,8,17,0.24,11,33,2,1,0.02,22.5,21.5,5,0.12321,0.01383
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,14,6,12.6,0.0109,0.0199,0.133,2,7.5,3,4,7,0.24,13.5,30.5,11,30,0.29,13,31,7,16,0.19,10,34,14,25,0.33,15,29,6,16,0.31,15,29,3,10,0.24,12.5,31.5,7,18,0.19,9.5,34.5,2,1,0.02,22.5,21.5,0.5,3.52784,41.66115
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,14,6,12.6,0.0109,0.0199,0.133,2,7.5,3,4,7,0.24,13.5,30.5,11,30,0.29,13,31,7,16,0.19,10,34,14,25,0.33,15,29,6,16,0.31,15,29,3,10,0.24,12.5,31.5,7,18,0.19,9.5,34.5,2,1,0.02,22.5,21.5,1,0.97205,5.78772
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,14,6,12.6,0.0109,0.0199,0.133,2,7.5,3,4,7,0.24,13.5,30.5,11,30,0.29,13,31,7,16,0.19,10,34,14,25,0.33,15,29,6,16,0.31,15,29,3,10,0.24,12.5,31.5,7,18,0.19,9.5,34.5,2,1,0.02,22.5,21.5,5,0.14879,0.01012
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,15,4,5.7,0.0106,0.0141,0,0,8.8,3,2,9,0.02,4,40,6,35,0.12,6,38,5,18,0.1,5.5,38.5,2,37,0.02,2.5,41.5,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,0.5,4.07007,57.44382
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,15,4,5.7,0.0106,0.0141,0,0,8.8,3,2,9,0.02,4,40,6,35,0.12,6,38,5,18,0.1,5.5,38.5,2,37,0.02,2.5,41.5,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,1,1.61677,12.42432
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,15,4,5.7,0.0106,0.0141,0,0,8.8,3,2,9,0.02,4,40,6,35,0.12,6,38,5,18,0.1,5.5,38.5,2,37,0.02,2.5,41.5,1,21,0,4,40,1,12,0,4,40,18,7,0.74,34,10,2,1,0.02,22.5,21.5,5,0.19207,0.39286
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,16,4,4,0.0109,0.0141,0.167,1,10.2,3,2,9,0.02,4,40,3,38,0.05,3,41,7,16,0.19,10,34,2,37,0.02,2.5,41.5,11,11,0.6,27,17,2,11,0.17,9,35,24,1,1,43,1,2,1,0.02,22.5,21.5,0.5,3.74321,39.27637
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,16,4,4,0.0109,0.0141,0.167,1,10.2,3,2,9,0.02,4,40,3,38,0.05,3,41,7,16,0.19,10,34,2,37,0.02,2.5,41.5,11,11,0.6,27,17,2,11,0.17,9,35,24,1,1,43,1,2,1,0.02,22.5,21.5,1,1.59117,21.89561
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,16,4,4,0.0109,0.0141,0.167,1,10.2,3,2,9,0.02,4,40,3,38,0.05,3,41,7,16,0.19,10,34,2,37,0.02,2.5,41.5,11,11,0.6,27,17,2,11,0.17,9,35,24,1,1,43,1,2,1,0.02,22.5,21.5,5,0.17589,0.03616
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,17,7,22,0.0115,0.0228,0.286,6,8.1,3,5,6,0.38,19,25,23,18,0.57,25.5,18.5,11,12,0.33,16,28,20,19,0.48,21,23,19,3,0.93,40.5,3.5,7,6,0.69,31,13,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,0.5,2.9298,30.08694
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,17,7,22,0.0115,0.0228,0.286,6,8.1,3,5,6,0.38,19,25,23,18,0.57,25.5,18.5,11,12,0.33,16,28,20,19,0.48,21,23,19,3,0.93,40.5,3.5,7,6,0.69,31,13,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,1,1.00497,7.26679
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,17,7,22,0.0115,0.0228,0.286,6,8.1,3,5,6,0.38,19,25,23,18,0.57,25.5,18.5,11,12,0.33,16,28,20,19,0.48,21,23,19,3,0.93,40.5,3.5,7,6,0.69,31,13,13,12,0.52,23.5,20.5,2,1,0.02,22.5,21.5,5,0.13897,0.01421
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,18,4,6.5,0.0102,0.0145,0.333,2,8.2,3,2,9,0.02,4,40,7,34,0.14,7,37,4,19,0.07,4,40,4,35,0.1,5,39,21,1,1,43,1,3,10,0.24,12.5,31.5,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,0.5,4.41036,60.53308
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,18,4,6.5,0.0102,0.0145,0.333,2,8.2,3,2,9,0.02,4,40,7,34,0.14,7,37,4,19,0.07,4,40,4,35,0.1,5,39,21,1,1,43,1,3,10,0.24,12.5,31.5,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,1,1.69413,18.8899
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,18,4,6.5,0.0102,0.0145,0.333,2,8.2,3,2,9,0.02,4,40,7,34,0.14,7,37,4,19,0.07,4,40,4,35,0.1,5,39,21,1,1,43,1,3,10,0.24,12.5,31.5,14,11,0.57,25.5,18.5,2,1,0.02,22.5,21.5,5,0.22206,0.55967
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,19,10,31.5,0.0128,0.0299,0.2,9,8.4,3,8,3,0.86,38,6,34,7,0.86,37,7,20,3,0.88,39.5,4.5,32,7,0.86,37,7,15,7,0.76,34,10,10,3,0.9,40,4,15,10,0.62,28,16,2,1,0.02,22.5,21.5,0.5,2.11516,8.79981
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,19,10,31.5,0.0128,0.0299,0.2,9,8.4,3,8,3,0.86,38,6,34,7,0.86,37,7,20,3,0.88,39.5,4.5,32,7,0.86,37,7,15,7,0.76,34,10,10,3,0.9,40,4,15,10,0.62,28,16,2,1,0.02,22.5,21.5,1,0.6866,0.34317
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,19,10,31.5,0.0128,0.0299,0.2,9,8.4,3,8,3,0.86,38,6,34,7,0.86,37,7,20,3,0.88,39.5,4.5,32,7,0.86,37,7,15,7,0.76,34,10,10,3,0.9,40,4,15,10,0.62,28,16,2,1,0.02,22.5,21.5,5,0.12015,0.01025
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,20,8,16.8,0.0125,0.0245,0.321,9,9.4,3,6,5,0.5,26.5,17.5,17,24,0.43,19,25,18,5,0.76,34,10,21,18,0.5,23,21,20,2,0.98,42,2,10,3,0.9,40,4,23,2,0.98,42,2,2,1,0.02,22.5,21.5,0.5,2.287,13.92344
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,20,8,16.8,0.0125,0.0245,0.321,9,9.4,3,6,5,0.5,26.5,17.5,17,24,0.43,19,25,18,5,0.76,34,10,21,18,0.5,23,21,20,2,0.98,42,2,10,3,0.9,40,4,23,2,0.98,42,2,2,1,0.02,22.5,21.5,1,0.83203,3.72944
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,20,8,16.8,0.0125,0.0245,0.321,9,9.4,3,6,5,0.5,26.5,17.5,17,24,0.43,19,25,18,5,0.76,34,10,21,18,0.5,23,21,20,2,0.98,42,2,10,3,0.9,40,4,23,2,0.98,42,2,2,1,0.02,22.5,21.5,5,0.12832,0.00678
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,21,8,17.2,0.012,0.0247,0.25,7,8.4,3,6,5,0.5,26.5,17.5,18,23,0.45,20,24,15,8,0.52,24.5,19.5,22,17,0.57,26,18,17,5,0.86,37.5,6.5,8,5,0.76,34,10,15,10,0.62,28,16,2,1,0.02,22.5,21.5,0.5,2.41073,17.76405
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,21,8,17.2,0.012,0.0247,0.25,7,8.4,3,6,5,0.5,26.5,17.5,18,23,0.45,20,24,15,8,0.52,24.5,19.5,22,17,0.57,26,18,17,5,0.86,37.5,6.5,8,5,0.76,34,10,15,10,0.62,28,16,2,1,0.02,22.5,21.5,1,0.76044,0.30879
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,21,8,17.2,0.012,0.0247,0.25,7,8.4,3,6,5,0.5,26.5,17.5,18,23,0.45,20,24,15,8,0.52,24.5,19.5,22,17,0.57,26,18,17,5,0.86,37.5,6.5,8,5,0.76,34,10,15,10,0.62,28,16,2,1,0.02,22.5,21.5,5,0.13006,0.00816
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,22,10,28.7,0.0119,0.03,0.222,10,7.9,3,8,3,0.86,38,6,31,10,0.79,34,10,14,9,0.5,22,22,33,6,0.88,38,6,16,6,0.83,36,8,11,2,0.98,42,2,11,14,0.38,18,26,2,1,0.02,22.5,21.5,0.5,2.07055,7.87026
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,22,10,28.7,0.0119,0.03,0.222,10,7.9,3,8,3,0.86,38,6,31,10,0.79,34,10,14,9,0.5,22,22,33,6,0.88,38,6,16,6,0.83,36,8,11,2,0.98,42,2,11,14,0.38,18,26,2,1,0.02,22.5,21.5,1,0.69904,0.23864
erdosrenyi43,erdosrenyi,,43,158,,,,,,,,,,,,,,22,10,28.7,0.0119,0.03,0.222,10,7.9,3,8,3,0.86,38,6,31,10,0.79,34,10,14,9,0.5,22,22,33,6,0.88,38,6,16,6,0.83,36,8,11,2,0.98,42,2,11,14,0.38,18,26,2,1,0.02,22.5,21.5,5,0.12652,0.00855
