graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,name,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,0,10,32.7,0.0115,0.0255,0.2,9,9,3,8,3,0.81,42,7,31,15,0.7,34,15,23,4,0.89,43.5,5.5,28,8,0.83,40,9,21,7,0.77,39.5,9.5,10,3,0.94,45.5,3.5,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,0.5,2.05116,10.68753
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,0,10,32.7,0.0115,0.0255,0.2,9,9,3,8,3,0.81,42,7,31,15,0.7,34,15,23,4,0.89,43.5,5.5,28,8,0.83,40,9,21,7,0.77,39.5,9.5,10,3,0.94,45.5,3.5,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,1,0.70861,0.47271
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,0,10,32.7,0.0115,0.0255,0.2,9,9,3,8,3,0.81,42,7,31,15,0.7,34,15,23,4,0.89,43.5,5.5,28,8,0.83,40,9,21,7,0.77,39.5,9.5,10,3,0.94,45.5,3.5,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,5,0.12072,0.01434
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,1,6,12.5,0.0099,0.0167,0.133,2,9,3,4,7,0.13,11.5,37.5,11,35,0.23,12,37,10,17,0.26,13.5,35.5,7,29,0.15,9,40,10,18,0.3,17,32,3,10,0.11,9,40,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,0.5,2.39808,11.19883
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,1,6,12.5,0.0099,0.0167,0.133,2,9,3,4,7,0.13,11.5,37.5,11,35,0.23,12,37,10,17,0.26,13.5,35.5,7,29,0.15,9,40,10,18,0.3,17,32,3,10,0.11,9,40,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,1,0.94246,1.70045
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,1,6,12.5,0.0099,0.0167,0.133,2,9,3,4,7,0.13,11.5,37.5,11,35,0.23,12,37,10,17,0.26,13.5,35.5,7,29,0.15,9,40,10,18,0.3,17,32,3,10,0.11,9,40,19,5,0.85,41.5,7.5,1,2,0,23.5,25.5,5,0.13856,0.00583
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,2,8,33.6,0.0106,0.0219,0.107,3,7.2,3,6,5,0.45,26,23,34,12,0.77,37,12,17,10,0.6,30.5,18.5,21,15,0.62,30,19,7,21,0.17,9.5,39.5,4,9,0.26,19,30,3,21,0.04,3.5,45.5,1,2,0,23.5,25.5,0.5,2.11377,7.28605
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,2,8,33.6,0.0106,0.0219,0.107,3,7.2,3,6,5,0.45,26,23,34,12,0.77,37,12,17,10,0.6,30.5,18.5,21,15,0.62,30,19,7,21,0.17,9.5,39.5,4,9,0.26,19,30,3,21,0.04,3.5,45.5,1,2,0,23.5,25.5,1,0.83303,0.5043
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,2,8,33.6,0.0106,0.0219,0.107,3,7.2,3,6,5,0.45,26,23,34,12,0.77,37,12,17,10,0.6,30.5,18.5,21,15,0.62,30,19,7,21,0.17,9.5,39.5,4,9,0.26,19,30,3,21,0.04,3.5,45.5,1,2,0,23.5,25.5,5,0.13306,0.00648
erdosrenyi48,erdosrenyi,,48,186,,,,,,,,,,,,,,3,6,11.8,0.0099,0.0169,0.267,4,8.7,3,4,7,0.13,11.5,37.5,7,39,0.13,7,42,10,17,0.26,13.5,35.5,9,27,0.23,12.5,36.5,24,4,0.94,45,4,5,8,0.53,29.5,19.5,17,7,0.66,33.5,15.5,1,2,0,23.5,25.5,0.5,2.5014,11.51273
